632.75,0.760610340055,301,609.5,656.0
685.25,0.76247532568,302,655.5,715.0
750.25,0.764333158747,303,714.5,786.0
833.0,0.768206626193,304,785.5,880.5
384.25,0.777512309964,306,379.5,389.0
394.25,0.779382576561,307,388.5,400.0
406.25,0.781241057332,308,399.5,413.0
419.25,0.78316344223,309,412.5,426.0
433.75,0.787044674174,310,425.5,442.0
450.75,0.788908241208,311,441.5,460.0
471.75,0.790766491508,312,459.5,484.0
496.25,0.792682490762,313,483.5,509.0
523.25,0.79453994236,314,508.5,538.0
554.75,0.796450640774,315,537.5,572.0
590.75,0.800344457245,316,571.5,610.0
632.75,0.802208075937,317,609.5,656.0
685.25,0.804072290675,318,655.5,715.0
750.25,0.805930974102,319,714.5,786.0
833.0,0.809804807123,320,785.5,880.5
384.25,0.817624626573,322,379.5,389.0
394.25,0.819489393648,323,388.5,400.0
406.25,0.821347608185,324,399.5,413.0
419.25,0.823257690684,325,412.5,426.0
433.75,0.827143559869,326,425.5,442.0
450.75,0.829006975905,327,441.5,460.0
471.75,0.830871576087,328,459.5,484.0
496.25,0.832738941924,329,483.5,509.0
523.25,0.834596691545,330,508.5,538.0
554.75,0.836506992594,331,537.5,572.0
590.75,0.840392559783,332,571.5,610.0
632.75,0.842256210264,333,609.5,656.0
685.25,0.844114842033,334,655.5,715.0
750.25,0.846026458359,335,714.5,786.0
833.0,0.849902993457,336,785.5,880.5
384.25,0.859210691865,338,379.5,389.0
394.25,0.861074791368,339,388.5,400.0
406.25,0.862932691987,340,399.5,413.0
419.25,0.864844590441,341,412.5,426.0
433.75,0.868725258128,342,425.5,442.0
450.75,0.870588940398,343,441.5,460.0
471.75,0.872447274144,344,459.5,484.0
496.25,0.874362260119,345,483.5,509.0
523.25,0.876220593866,346,508.5,538.0
554.75,0.87813202343,347,537.5,572.0
590.75,0.882024357732,348,571.5,610.0
632.75,0.883887773768,349,609.5,656.0
685.25,0.88574609162,350,655.5,715.0
750.25,0.887655907885,351,714.5,786.0
833.0,0.891535156981,352,785.5,880.5
384.25,0.89935490888,354,379.5,389.0
394.25,0.901218491809,355,388.5,400.0
406.25,0.903076909002,356,399.5,413.0
419.25,0.904986876265,357,412.5,426.0
433.75,0.908873675283,358,425.5,442.0
450.75,0.910737425105,359,441.5,460.0
471.75,0.912595607853,360,459.5,484.0
496.25,0.914510776615,361,483.5,509.0
523.25,0.916369893169,362,508.5,538.0
554.75,0.918279526647,363,537.5,572.0
590.75,0.922172675546,364,571.5,610.0
632.75,0.924036290264,365,609.5,656.0
685.25,0.925900659974,366,655.5,715.0
750.25,0.927759490426,367,714.5,786.0
833.0,0.93163310887,368,785.5,880.5
384.25,0.940939956919,370,379.5,389.0
394.25,0.942826193587,371,388.5,400.0
406.25,0.944683990892,372,399.5,413.0
419.25,0.946596207237,373,412.5,426.0
433.75,0.950488243516,374,425.5,442.0
450.75,0.952352358913,375,441.5,460.0
471.75,0.954210374769,376,459.5,484.0
496.25,0.956126926359,377,483.5,509.0
523.25,0.957985693232,378,508.5,538.0
554.75,0.959895592944,379,537.5,572.0
590.75,0.963787776248,380,571.5,610.0
632.75,0.965651474412,381,609.5,656.0
685.25,0.967509792264,382,655.5,715.0
750.25,0.969420709229,383,714.5,786.0
833.0,0.973298225816,384,785.5,880.5
384.25,0.981102357324,386,379.5,389.0
394.25,0.983011907355,387,388.5,400.0
406.25,0.984927390035,388,399.5,413.0
419.25,0.986786192671,389,412.5,426.0
433.75,0.990670126692,390,425.5,442.0
450.75,0.992533725516,391,441.5,460.0
471.75,0.99439767402,392,459.5,484.0
496.25,0.996256007767,393,483.5,509.0
523.25,0.998171156661,394,508.5,538.0
554.75,1.000029557959,395,537.5,572.0
590.75,1.003934806601,396,571.5,610.0
632.75,1.005798325952,397,609.5,656.0
685.25,1.007661892986,398,655.5,715.0
750.25,1.009520226733,399,714.5,786.0
833.0,1.013396507517,400,785.5,880.5
384.25,1.021200440343,402,379.5,389.0
394.25,1.023065008736,403,388.5,400.0
406.25,1.024929593023,404,399.5,413.0
419.25,1.026787509537,405,412.5,426.0
433.75,1.030670307096,406,425.5,442.0
450.75,1.032533774789,407,441.5,460.0
471.75,1.034398593521,408,459.5,484.0
496.25,1.036256708717,409,483.5,509.0
523.25,1.038184775925,410,508.5,538.0
554.75,1.04004314146,411,537.5,572.0
590.75,1.043934192276,412,571.5,610.0
632.75,1.045798208332,413,609.5,656.0
685.25,1.047661890602,414,655.5,715.0
750.25,1.049519640223,415,714.5,786.0
833.0,1.053394609706,416,785.5,880.5
384.25,1.061198709424,418,379.5,389.0
